sec"    "mA"    "mV
2,458    0,0931414738297462    2922,07470703125
2,462    0,0931414738297462    2922,07470703125
2,466    0,0931414738297462    2922,07470703125
2,47    0,0931414738297462    2922,07470703125
2,474    0,0931414738297462    2922,07470703125
2,478    0,0931414738297462    2922,07470703125
2,482    0,0931414738297462    2922,07470703125
2,486    0,0932227075099945    2922,5341796875
2,49    0,0932227075099945    2922,5341796875
2,493    0,0932227075099945    2922,5341796875
2,497    0,0932227075099945    2922,5341796875
2,501    0,0932227075099945    2922,5341796875
2,505    0,0932227075099945    2922,5341796875
2,509    0,0932227075099945    2922,5341796875
2,513    0,0932227075099945    2922,5341796875
2,517    0,0932227075099945    2922,5341796875
2,521    0,0932227075099945    2922,5341796875
2,525    0,0932227075099945    2922,5341796875
2,529    0,0932227075099945    2922,5341796875
2,533    0,0932227075099945    2922,5341796875
2,537    0,0932227075099945    2923,37573242188
2,541    0,0932227075099945    2923,37573242188
2,545    0,0932227075099945    2923,37573242188
2,549    0,0932227075099945    2923,37573242188
2,553    0,0932227075099945    2923,37573242188
2,557    0,0932227075099945    2923,37573242188
2,561    0,0932227075099945    2923,37573242188
2,565    0,0932227075099945    2923,37573242188
2,569    0,0932227075099945    2923,37573242188
2,573    0,0932227075099945    2923,37573242188
2,576    0,0932227075099945    2923,37573242188
2,58    0,0932227075099945    2923,37573242188
2,584    0,0932227075099945    2923,37573242188
2,588    0,0932227075099945    2923,37573242188
2,592    0,0932227075099945    2923,37573242188
2,596    0,0932227075099945    2923,37573242188
2,6    0,0932227075099945    2923,37573242188
2,604    0,0932227075099945    2923,37573242188
2,608    0,0932227075099945    2923,37573242188
2,612    0,0932227075099945    2923,37573242188
2,616    0,0932227075099945    2923,37573242188
2,62    0,0932227075099945    2923,37573242188
2,624    0,0932227075099945    2923,37573242188
2,628    0,0932227075099945    2923,37573242188
2,632    0,0932227075099945    2923,37573242188
2,636    0,0932227075099945    2925,8623046875
2,64    0,0932227075099945    2925,8623046875
2,644    0,0932227075099945    2925,8623046875
2,648    0,0932227075099945    2925,8623046875
2,652    0,0932227075099945    2925,8623046875
2,655    0,0932227075099945    2925,8623046875
2,659    0,0932227075099945    2925,8623046875
2,663    0,0932227075099945    2925,8623046875
2,667    0,0932227075099945    2925,8623046875
2,671    0,0932227075099945    2925,8623046875
2,675    0,0932227075099945    2925,8623046875
2,679    0,0932227075099945    2925,8623046875
2,683    0,0932227075099945    2925,8623046875
2,687    0,0933039411902428    2926,81860351563
2,691    0,0933039411902428    2926,81860351563
